size_usd,repaid,liquidated,days_ago,wallet_id,wallet_type
3404.86,True,False,779,0x0000000000000000000000000000000000001132,reliable
2068.6,True,False,728,0x0000000000000000000000000000000000001132,reliable
28077.79,True,False,728,0x0000000000000000000000000000000000001132,reliable
6341.65,True,False,695,0x0000000000000000000000000000000000001132,reliable
38155.5,True,False,617,0x0000000000000000000000000000000000001132,reliable
7205.83,True,False,552,0x0000000000000000000000000000000000001132,reliable
3710.55,True,False,515,0x0000000000000000000000000000000000001132,reliable
2953.42,True,False,498,0x0000000000000000000000000000000000001132,reliable
17703.15,True,False,361,0x0000000000000000000000000000000000001132,reliable
1229.49,True,False,334,0x0000000000000000000000000000000000001132,reliable
2579.05,True,False,330,0x0000000000000000000000000000000000001132,reliable
2075.0,False,False,320,0x0000000000000000000000000000000000001132,reliable
17277.39,True,False,264,0x0000000000000000000000000000000000001132,reliable
971.87,True,False,251,0x0000000000000000000000000000000000001132,reliable
8536.04,True,False,250,0x0000000000000000000000000000000000001132,reliable
355.03,True,False,145,0x0000000000000000000000000000000000001132,reliable
481.18,True,False,128,0x0000000000000000000000000000000000001132,reliable
25992.65,False,False,99,0x0000000000000000000000000000000000001132,reliable
402.11,True,False,1183,0x0000000000000000000000000000000000001133,reliable
1389.89,False,False,1146,0x0000000000000000000000000000000000001133,reliable
38983.08,True,False,998,0x0000000000000000000000000000000000001133,reliable
9970.81,True,False,789,0x0000000000000000000000000000000000001133,reliable
34034.2,True,False,751,0x0000000000000000000000000000000000001133,reliable
26042.47,True,False,349,0x0000000000000000000000000000000000001133,reliable
1372.88,True,False,320,0x0000000000000000000000000000000000001133,reliable
4174.35,True,False,1163,0x0000000000000000000000000000000000001134,moderate
15511.18,True,False,1075,0x0000000000000000000000000000000000001134,moderate
25106.92,False,True,1045,0x0000000000000000000000000000000000001134,moderate
850.02,True,False,983,0x0000000000000000000000000000000000001134,moderate
1303.34,False,False,946,0x0000000000000000000000000000000000001134,moderate
28596.97,True,False,761,0x0000000000000000000000000000000000001134,moderate
13028.18,True,False,746,0x0000000000000000000000000000000000001134,moderate
18540.84,True,False,517,0x0000000000000000000000000000000000001134,moderate
803.42,True,False,500,0x0000000000000000000000000000000000001134,moderate
8409.63,True,False,477,0x0000000000000000000000000000000000001134,moderate
2814.83,True,False,302,0x0000000000000000000000000000000000001134,moderate
1095.75,True,False,275,0x0000000000000000000000000000000000001134,moderate
3931.95,True,False,202,0x0000000000000000000000000000000000001134,moderate
2926.98,True,False,182,0x0000000000000000000000000000000000001134,moderate
19184.3,True,False,1122,0x0000000000000000000000000000000000001135,moderate
94.32,True,False,947,0x0000000000000000000000000000000000001135,moderate
22954.25,True,False,848,0x0000000000000000000000000000000000001135,moderate
161020.51,True,False,769,0x0000000000000000000000000000000000001135,moderate
5235.2,True,False,748,0x0000000000000000000000000000000000001135,moderate
2017.76,True,False,692,0x0000000000000000000000000000000000001135,moderate
15094.0,True,False,603,0x0000000000000000000000000000000000001135,moderate
6558.52,False,True,565,0x0000000000000000000000000000000000001135,moderate
25711.93,True,False,1146,0x0000000000000000000000000000000000001136,reliable
38608.25,True,False,1119,0x0000000000000000000000000000000000001136,reliable
471.1,True,False,1057,0x0000000000000000000000000000000000001136,reliable
6622.74,True,False,979,0x0000000000000000000000000000000000001136,reliable
80960.42,True,False,969,0x0000000000000000000000000000000000001136,reliable
61822.4,True,False,969,0x0000000000000000000000000000000000001136,reliable
1980.13,True,False,928,0x0000000000000000000000000000000000001136,reliable
10489.1,True,False,907,0x0000000000000000000000000000000000001136,reliable
696.88,True,False,756,0x0000000000000000000000000000000000001136,reliable
38707.93,True,False,717,0x0000000000000000000000000000000000001136,reliable
11227.02,True,False,658,0x0000000000000000000000000000000000001136,reliable
250.21,True,False,586,0x0000000000000000000000000000000000001136,reliable
4449.01,True,False,509,0x0000000000000000000000000000000000001136,reliable
106149.39,True,False,503,0x0000000000000000000000000000000000001136,reliable
6010.38,True,False,443,0x0000000000000000000000000000000000001136,reliable
6226.48,True,False,425,0x0000000000000000000000000000000000001136,reliable
4885.38,True,False,370,0x0000000000000000000000000000000000001136,reliable
7010.11,True,False,240,0x0000000000000000000000000000000000001136,reliable
25257.04,True,False,214,0x0000000000000000000000000000000000001136,reliable
122344.3,True,False,36,0x0000000000000000000000000000000000001136,reliable
1791.25,False,False,1171,0x0000000000000000000000000000000000001137,reliable
5152.42,True,False,1043,0x0000000000000000000000000000000000001137,reliable
817.01,True,False,849,0x0000000000000000000000000000000000001137,reliable
9765.91,False,False,826,0x0000000000000000000000000000000000001137,reliable
50.0,True,False,760,0x0000000000000000000000000000000000001137,reliable
672.78,True,False,531,0x0000000000000000000000000000000000001137,reliable
286.77,True,False,507,0x0000000000000000000000000000000000001137,reliable
15920.8,True,False,431,0x0000000000000000000000000000000000001137,reliable
5252.35,True,False,426,0x0000000000000000000000000000000000001137,reliable
38495.62,True,False,416,0x0000000000000000000000000000000000001137,reliable
609.96,True,False,325,0x0000000000000000000000000000000000001137,reliable
17961.76,True,False,258,0x0000000000000000000000000000000000001137,reliable
1326147.1,True,False,169,0x0000000000000000000000000000000000001137,reliable
59044.83,True,False,82,0x0000000000000000000000000000000000001137,reliable
4722.08,True,False,53,0x0000000000000000000000000000000000001137,reliable
46778.44,True,False,13,0x0000000000000000000000000000000000001137,reliable
37135.33,True,False,1191,0x0000000000000000000000000000000000001138,reliable
8083.31,True,False,1152,0x0000000000000000000000000000000000001138,reliable
2129.93,True,False,860,0x0000000000000000000000000000000000001138,reliable
5472.47,True,False,833,0x0000000000000000000000000000000000001138,reliable
215.65,True,False,778,0x0000000000000000000000000000000000001138,reliable
8989.18,True,False,697,0x0000000000000000000000000000000000001138,reliable
25178.14,False,False,625,0x0000000000000000000000000000000000001138,reliable
116.62,True,False,523,0x0000000000000000000000000000000000001138,reliable
1375.58,True,False,479,0x0000000000000000000000000000000000001138,reliable
1010.1,True,False,449,0x0000000000000000000000000000000000001138,reliable
1440.25,True,False,355,0x0000000000000000000000000000000000001138,reliable
7369.13,True,False,238,0x0000000000000000000000000000000000001138,reliable
2407.75,True,False,184,0x0000000000000000000000000000000000001138,reliable
690.71,True,False,91,0x0000000000000000000000000000000000001138,reliable
300.96,True,False,1144,0x0000000000000000000000000000000000001139,reliable
47276.81,True,False,1089,0x0000000000000000000000000000000000001139,reliable
185.56,False,False,958,0x0000000000000000000000000000000000001139,reliable
5505.46,True,False,879,0x0000000000000000000000000000000000001139,reliable
288762.87,True,False,813,0x0000000000000000000000000000000000001139,reliable
13411.17,True,False,600,0x0000000000000000000000000000000000001139,reliable
54.17,True,False,205,0x0000000000000000000000000000000000001139,reliable
2373.49,True,False,135,0x0000000000000000000000000000000000001139,reliable
4090.95,True,False,1148,0x000000000000000000000000000000000000113a,reliable
870.15,False,False,1129,0x000000000000000000000000000000000000113a,reliable
4184.81,True,False,789,0x000000000000000000000000000000000000113a,reliable
14007.86,True,False,481,0x000000000000000000000000000000000000113a,reliable
86442.01,True,False,39,0x000000000000000000000000000000000000113a,reliable
2121.03,True,False,981,0x000000000000000000000000000000000000113b,moderate
310.0,True,False,516,0x000000000000000000000000000000000000113b,moderate
716.44,True,False,452,0x000000000000000000000000000000000000113b,moderate
357.3,True,False,426,0x000000000000000000000000000000000000113b,moderate
3617.92,True,False,260,0x000000000000000000000000000000000000113b,moderate
299.65,True,False,932,0x000000000000000000000000000000000000113c,reliable
2946.0,True,False,871,0x000000000000000000000000000000000000113c,reliable
5095.73,True,False,856,0x000000000000000000000000000000000000113c,reliable
87391.89,True,False,771,0x000000000000000000000000000000000000113c,reliable
1226.06,True,False,764,0x000000000000000000000000000000000000113c,reliable
2236.74,True,False,750,0x000000000000000000000000000000000000113c,reliable
5098.27,True,False,737,0x000000000000000000000000000000000000113c,reliable
50.0,True,False,640,0x000000000000000000000000000000000000113c,reliable
420.25,True,False,582,0x000000000000000000000000000000000000113c,reliable
5645.35,True,False,542,0x000000000000000000000000000000000000113c,reliable
917.56,True,False,486,0x000000000000000000000000000000000000113c,reliable
74288.68,True,False,480,0x000000000000000000000000000000000000113c,reliable
1954.57,True,False,302,0x000000000000000000000000000000000000113c,reliable
3396.15,True,False,249,0x000000000000000000000000000000000000113c,reliable
25569.8,True,False,248,0x000000000000000000000000000000000000113c,reliable
5282.01,True,False,190,0x000000000000000000000000000000000000113c,reliable
8861.03,True,False,189,0x000000000000000000000000000000000000113c,reliable
1805.73,True,False,152,0x000000000000000000000000000000000000113c,reliable
5673.92,True,False,135,0x000000000000000000000000000000000000113c,reliable
8408.66,True,False,36,0x000000000000000000000000000000000000113c,reliable
1167.71,True,False,902,0x000000000000000000000000000000000000113d,reliable
911.09,False,False,831,0x000000000000000000000000000000000000113d,reliable
1833.46,True,False,727,0x000000000000000000000000000000000000113d,reliable
4547.2,True,False,1160,0x000000000000000000000000000000000000113e,reliable
1112.06,True,False,1097,0x000000000000000000000000000000000000113e,reliable
107902.23,True,False,1078,0x000000000000000000000000000000000000113e,reliable
12306.52,True,False,978,0x000000000000000000000000000000000000113e,reliable
2719.89,True,False,943,0x000000000000000000000000000000000000113e,reliable
9411.18,False,False,942,0x000000000000000000000000000000000000113e,reliable
230.69,True,False,865,0x000000000000000000000000000000000000113e,reliable
165766.2,True,False,770,0x000000000000000000000000000000000000113e,reliable
4548.57,True,False,681,0x000000000000000000000000000000000000113e,reliable
3041.76,True,False,622,0x000000000000000000000000000000000000113e,reliable
12730.72,True,False,254,0x000000000000000000000000000000000000113e,reliable
328737.02,True,False,165,0x000000000000000000000000000000000000113e,reliable
30104.39,True,False,585,0x000000000000000000000000000000000000113f,moderate
1992.89,True,False,389,0x000000000000000000000000000000000000113f,moderate
6134.12,True,False,147,0x000000000000000000000000000000000000113f,moderate
1439.66,True,False,1087,0x0000000000000000000000000000000000001140,reliable
12635.33,True,False,1044,0x0000000000000000000000000000000000001140,reliable
14739.0,True,False,1034,0x0000000000000000000000000000000000001140,reliable
14997.25,True,False,1007,0x0000000000000000000000000000000000001140,reliable
9354.6,True,False,991,0x0000000000000000000000000000000000001140,reliable
8084.96,True,False,984,0x0000000000000000000000000000000000001140,reliable
1788.25,True,False,904,0x0000000000000000000000000000000000001140,reliable
1508.13,True,False,778,0x0000000000000000000000000000000000001140,reliable
7779.67,True,False,666,0x0000000000000000000000000000000000001140,reliable
925.96,True,False,555,0x0000000000000000000000000000000000001140,reliable
4003.84,True,False,487,0x0000000000000000000000000000000000001140,reliable
64214.63,True,False,435,0x0000000000000000000000000000000000001140,reliable
1553.57,True,False,398,0x0000000000000000000000000000000000001140,reliable
300.38,True,False,296,0x0000000000000000000000000000000000001140,reliable
1008.38,True,False,281,0x0000000000000000000000000000000000001140,reliable
8578.62,True,False,281,0x0000000000000000000000000000000000001140,reliable
2070.37,True,False,279,0x0000000000000000000000000000000000001140,reliable
8697.66,True,False,173,0x0000000000000000000000000000000000001140,reliable
15960.28,True,False,171,0x0000000000000000000000000000000000001140,reliable
16940.36,True,False,1144,0x0000000000000000000000000000000000001141,reliable
827.15,True,False,1136,0x0000000000000000000000000000000000001141,reliable
2375.93,True,False,1049,0x0000000000000000000000000000000000001141,reliable
216.75,True,False,983,0x0000000000000000000000000000000000001141,reliable
2131.2,True,False,976,0x0000000000000000000000000000000000001141,reliable
578.0,True,False,959,0x0000000000000000000000000000000000001141,reliable
179748.1,True,False,927,0x0000000000000000000000000000000000001141,reliable
1736.18,True,False,722,0x0000000000000000000000000000000000001141,reliable
51343.99,True,False,718,0x0000000000000000000000000000000000001141,reliable
5876.97,True,False,631,0x0000000000000000000000000000000000001141,reliable
5382.4,True,False,595,0x0000000000000000000000000000000000001141,reliable
4004.89,True,False,575,0x0000000000000000000000000000000000001141,reliable
110.44,True,False,551,0x0000000000000000000000000000000000001141,reliable
33800.44,True,False,277,0x0000000000000000000000000000000000001141,reliable
28265.31,True,False,183,0x0000000000000000000000000000000000001141,reliable
4282.76,True,False,106,0x0000000000000000000000000000000000001141,reliable
28854.7,True,False,76,0x0000000000000000000000000000000000001141,reliable
716.69,True,False,73,0x0000000000000000000000000000000000001141,reliable
385.55,True,False,23,0x0000000000000000000000000000000000001141,reliable
3048.8,True,False,1148,0x0000000000000000000000000000000000001142,reliable
11597.12,True,False,1079,0x0000000000000000000000000000000000001142,reliable
2757.38,True,False,1000,0x0000000000000000000000000000000000001142,reliable
1023.52,True,False,995,0x0000000000000000000000000000000000001142,reliable
9323.67,True,False,852,0x0000000000000000000000000000000000001142,reliable
21309.01,True,False,843,0x0000000000000000000000000000000000001142,reliable
20156.99,True,False,812,0x0000000000000000000000000000000000001142,reliable
2045.43,True,False,730,0x0000000000000000000000000000000000001142,reliable
3586.27,True,False,659,0x0000000000000000000000000000000000001142,reliable
480.54,True,False,573,0x0000000000000000000000000000000000001142,reliable
26704.06,True,False,562,0x0000000000000000000000000000000000001142,reliable
6219.01,True,False,513,0x0000000000000000000000000000000000001142,reliable
31563.8,True,False,500,0x0000000000000000000000000000000000001142,reliable
4842.3,True,False,497,0x0000000000000000000000000000000000001142,reliable
4464.25,True,False,459,0x0000000000000000000000000000000000001142,reliable
61079.17,True,False,446,0x0000000000000000000000000000000000001142,reliable
51120.44,True,False,396,0x0000000000000000000000000000000000001142,reliable
1387.2,True,False,336,0x0000000000000000000000000000000000001142,reliable
2502.45,True,False,299,0x0000000000000000000000000000000000001142,reliable
583.85,True,False,272,0x0000000000000000000000000000000000001142,reliable
13677.39,True,False,104,0x0000000000000000000000000000000000001142,reliable
1588.7,True,False,96,0x0000000000000000000000000000000000001142,reliable
899378.71,False,True,90,0x0000000000000000000000000000000000001142,reliable
4804.59,True,False,55,0x0000000000000000000000000000000000001142,reliable
351.5,True,False,1134,0x0000000000000000000000000000000000001143,moderate
103252.95,True,False,1115,0x0000000000000000000000000000000000001143,moderate
1058.46,True,False,891,0x0000000000000000000000000000000000001143,moderate
4397.49,True,False,549,0x0000000000000000000000000000000000001143,moderate
52129.14,True,False,544,0x0000000000000000000000000000000000001143,moderate
2791.43,True,False,229,0x0000000000000000000000000000000000001143,moderate
246098.29,True,False,87,0x0000000000000000000000000000000000001143,moderate
3721.55,True,False,1178,0x0000000000000000000000000000000000001144,reliable
3270.0,True,False,1171,0x0000000000000000000000000000000000001144,reliable
11420.76,True,False,1089,0x0000000000000000000000000000000000001144,reliable
13628.62,True,False,1078,0x0000000000000000000000000000000000001144,reliable
1532.07,True,False,1059,0x0000000000000000000000000000000000001144,reliable
8009.35,True,False,978,0x0000000000000000000000000000000000001144,reliable
52948.04,True,False,879,0x0000000000000000000000000000000000001144,reliable
6212.14,True,False,866,0x0000000000000000000000000000000000001144,reliable
141549.89,False,True,759,0x0000000000000000000000000000000000001144,reliable
3362.78,True,False,583,0x0000000000000000000000000000000000001144,reliable
14453.78,True,False,528,0x0000000000000000000000000000000000001144,reliable
2319.14,True,False,518,0x0000000000000000000000000000000000001144,reliable
97206.27,True,False,458,0x0000000000000000000000000000000000001144,reliable
5445.1,True,False,375,0x0000000000000000000000000000000000001144,reliable
939.07,True,False,348,0x0000000000000000000000000000000000001144,reliable
7759.79,True,False,286,0x0000000000000000000000000000000000001144,reliable
1175.26,True,False,283,0x0000000000000000000000000000000000001144,reliable
4060.88,True,False,227,0x0000000000000000000000000000000000001144,reliable
29693.85,True,False,167,0x0000000000000000000000000000000000001144,reliable
21936.05,True,False,165,0x0000000000000000000000000000000000001144,reliable
1562.55,False,False,74,0x0000000000000000000000000000000000001144,reliable
2537.96,False,False,71,0x0000000000000000000000000000000000001144,reliable
725.18,True,False,59,0x0000000000000000000000000000000000001144,reliable
902.64,True,False,34,0x0000000000000000000000000000000000001144,reliable
2974.81,True,False,1145,0x0000000000000000000000000000000000001145,reliable
202.59,True,False,925,0x0000000000000000000000000000000000001145,reliable
23964.8,False,True,898,0x0000000000000000000000000000000000001145,reliable
767.9,True,False,820,0x0000000000000000000000000000000000001145,reliable
1644.89,True,False,802,0x0000000000000000000000000000000000001145,reliable
3934.42,True,False,775,0x0000000000000000000000000000000000001145,reliable
610.71,True,False,719,0x0000000000000000000000000000000000001145,reliable
157.51,True,False,718,0x0000000000000000000000000000000000001145,reliable
905.36,True,False,628,0x0000000000000000000000000000000000001145,reliable
3377.62,True,False,538,0x0000000000000000000000000000000000001145,reliable
62437.3,True,False,523,0x0000000000000000000000000000000000001145,reliable
5533.16,True,False,511,0x0000000000000000000000000000000000001145,reliable
175774.52,True,False,509,0x0000000000000000000000000000000000001145,reliable
3389.04,True,False,368,0x0000000000000000000000000000000000001145,reliable
398.03,True,False,303,0x0000000000000000000000000000000000001145,reliable
2597.18,True,False,281,0x0000000000000000000000000000000000001145,reliable
1403.26,False,False,95,0x0000000000000000000000000000000000001145,reliable
206235.33,True,False,1070,0x0000000000000000000000000000000000001146,reliable
5084.47,True,False,919,0x0000000000000000000000000000000000001146,reliable
933.34,True,False,656,0x0000000000000000000000000000000000001146,reliable
795.92,True,False,557,0x0000000000000000000000000000000000001146,reliable
58.29,True,False,511,0x0000000000000000000000000000000000001146,reliable
94.23,True,False,281,0x0000000000000000000000000000000000001146,reliable
1065.33,True,False,273,0x0000000000000000000000000000000000001146,reliable
2053.56,True,False,200,0x0000000000000000000000000000000000001146,reliable
32954.15,True,False,41,0x0000000000000000000000000000000000001146,reliable
1252.34,True,False,1065,0x0000000000000000000000000000000000001147,moderate
44872.29,True,False,1052,0x0000000000000000000000000000000000001147,moderate
851.1,True,False,570,0x0000000000000000000000000000000000001147,moderate
78868.91,True,False,1197,0x0000000000000000000000000000000000001148,reliable
567.96,True,False,829,0x0000000000000000000000000000000000001148,reliable
1036.35,True,False,713,0x0000000000000000000000000000000000001148,reliable
886.27,True,False,613,0x0000000000000000000000000000000000001148,reliable
6515.57,True,False,470,0x0000000000000000000000000000000000001148,reliable
738.34,True,False,327,0x0000000000000000000000000000000000001148,reliable
11471.24,True,False,109,0x0000000000000000000000000000000000001148,reliable
542.8,False,False,1177,0x0000000000000000000000000000000000001149,reliable
1074.59,True,False,1116,0x0000000000000000000000000000000000001149,reliable
6109.96,False,False,1107,0x0000000000000000000000000000000000001149,reliable
2926.04,True,False,1072,0x0000000000000000000000000000000000001149,reliable
1006.32,True,False,1062,0x0000000000000000000000000000000000001149,reliable
3069.54,True,False,814,0x0000000000000000000000000000000000001149,reliable
6736.44,True,False,702,0x0000000000000000000000000000000000001149,reliable
1503.67,True,False,492,0x0000000000000000000000000000000000001149,reliable
1752.28,True,False,445,0x0000000000000000000000000000000000001149,reliable
6409.46,True,False,416,0x0000000000000000000000000000000000001149,reliable
10220.07,True,False,375,0x0000000000000000000000000000000000001149,reliable
355.42,True,False,365,0x0000000000000000000000000000000000001149,reliable
1565.94,True,False,255,0x0000000000000000000000000000000000001149,reliable
6962.31,True,False,79,0x0000000000000000000000000000000000001149,reliable
281.97,True,False,1193,0x000000000000000000000000000000000000114a,reliable
41221.36,True,False,1112,0x000000000000000000000000000000000000114a,reliable
554.62,False,False,1084,0x000000000000000000000000000000000000114a,reliable
28685.5,True,False,960,0x000000000000000000000000000000000000114a,reliable
750.31,True,False,920,0x000000000000000000000000000000000000114a,reliable
1190.99,True,False,877,0x000000000000000000000000000000000000114a,reliable
612.9,True,False,828,0x000000000000000000000000000000000000114a,reliable
147.02,True,False,819,0x000000000000000000000000000000000000114a,reliable
82.39,True,False,770,0x000000000000000000000000000000000000114a,reliable
630.7,True,False,743,0x000000000000000000000000000000000000114a,reliable
3159.03,True,False,613,0x000000000000000000000000000000000000114a,reliable
4617.31,True,False,514,0x000000000000000000000000000000000000114a,reliable
27948.27,True,False,496,0x000000000000000000000000000000000000114a,reliable
50.0,True,False,470,0x000000000000000000000000000000000000114a,reliable
771.01,True,False,465,0x000000000000000000000000000000000000114a,reliable
7737.35,True,False,453,0x000000000000000000000000000000000000114a,reliable
4344.65,False,True,413,0x000000000000000000000000000000000000114a,reliable
7474.63,True,False,405,0x000000000000000000000000000000000000114a,reliable
2413.18,True,False,374,0x000000000000000000000000000000000000114a,reliable
8031.77,True,False,259,0x000000000000000000000000000000000000114a,reliable
2671.76,True,False,160,0x000000000000000000000000000000000000114a,reliable
3480.01,False,True,149,0x000000000000000000000000000000000000114a,reliable
642.85,True,False,72,0x000000000000000000000000000000000000114a,reliable
779.81,True,False,1025,0x000000000000000000000000000000000000114b,risky
2416.25,False,True,943,0x000000000000000000000000000000000000114b,risky
15964.48,True,False,772,0x000000000000000000000000000000000000114b,risky
8084.72,True,False,277,0x000000000000000000000000000000000000114b,risky
49603.17,True,False,141,0x000000000000000000000000000000000000114b,risky
1997.3,True,False,979,0x000000000000000000000000000000000000114c,reliable
2399.53,True,False,937,0x000000000000000000000000000000000000114c,reliable
1539.55,True,False,862,0x000000000000000000000000000000000000114c,reliable
2321.36,True,False,811,0x000000000000000000000000000000000000114c,reliable
1333.98,True,False,513,0x000000000000000000000000000000000000114c,reliable
1704.06,True,False,286,0x000000000000000000000000000000000000114c,reliable
2242.9,True,False,203,0x000000000000000000000000000000000000114c,reliable
2481.06,False,True,990,0x000000000000000000000000000000000000114d,moderate
7495.21,True,False,700,0x000000000000000000000000000000000000114d,moderate
51352.31,True,False,529,0x000000000000000000000000000000000000114d,moderate
159.26,True,False,459,0x000000000000000000000000000000000000114d,moderate
34423.23,True,False,414,0x000000000000000000000000000000000000114d,moderate
8937.97,True,False,383,0x000000000000000000000000000000000000114d,moderate
5990.21,True,False,86,0x000000000000000000000000000000000000114d,moderate
6646.5,True,False,40,0x000000000000000000000000000000000000114d,moderate
9446.73,True,False,1194,0x000000000000000000000000000000000000114e,reliable
5492.71,True,False,1160,0x000000000000000000000000000000000000114e,reliable
2353.15,True,False,352,0x000000000000000000000000000000000000114e,reliable
11868.05,True,False,267,0x000000000000000000000000000000000000114e,reliable
9293.58,False,True,1172,0x000000000000000000000000000000000000114f,moderate
2298.87,True,False,1032,0x000000000000000000000000000000000000114f,moderate
1183.65,True,False,1000,0x000000000000000000000000000000000000114f,moderate
3098.41,True,False,926,0x000000000000000000000000000000000000114f,moderate
4582.36,False,False,723,0x000000000000000000000000000000000000114f,moderate
114630.29,True,False,654,0x000000000000000000000000000000000000114f,moderate
21891.63,True,False,536,0x000000000000000000000000000000000000114f,moderate
740.55,True,False,516,0x000000000000000000000000000000000000114f,moderate
964.96,True,False,411,0x000000000000000000000000000000000000114f,moderate
312.84,True,False,338,0x000000000000000000000000000000000000114f,moderate
4986.82,True,False,201,0x000000000000000000000000000000000000114f,moderate
125211.77,True,False,174,0x000000000000000000000000000000000000114f,moderate
468.33,True,False,39,0x000000000000000000000000000000000000114f,moderate
57054.24,True,False,1192,0x0000000000000000000000000000000000001150,moderate
12590.81,True,False,988,0x0000000000000000000000000000000000001150,moderate
17586.92,True,False,738,0x0000000000000000000000000000000000001150,moderate
15291.02,True,False,718,0x0000000000000000000000000000000000001150,moderate
9605.03,True,False,575,0x0000000000000000000000000000000000001150,moderate
35495.15,True,False,330,0x0000000000000000000000000000000000001150,moderate
23169.9,False,False,292,0x0000000000000000000000000000000000001150,moderate
4098.97,True,False,196,0x0000000000000000000000000000000000001150,moderate
844.65,True,False,102,0x0000000000000000000000000000000000001150,moderate
1065.16,True,False,94,0x0000000000000000000000000000000000001150,moderate
2342.51,True,False,51,0x0000000000000000000000000000000000001150,moderate
35119.51,True,False,27,0x0000000000000000000000000000000000001150,moderate
1939.33,True,False,13,0x0000000000000000000000000000000000001150,moderate
3027.48,True,False,1195,0x0000000000000000000000000000000000001151,moderate
4406.22,True,False,703,0x0000000000000000000000000000000000001151,moderate
2549.1,True,False,644,0x0000000000000000000000000000000000001151,moderate
25455.78,True,False,561,0x0000000000000000000000000000000000001151,moderate
2328.9,False,True,468,0x0000000000000000000000000000000000001151,moderate
10678.47,True,False,351,0x0000000000000000000000000000000000001151,moderate
908.56,False,False,203,0x0000000000000000000000000000000000001151,moderate
387.96,True,False,29,0x0000000000000000000000000000000000001151,moderate
1465.74,True,False,25,0x0000000000000000000000000000000000001151,moderate
3793.33,True,False,1197,0x0000000000000000000000000000000000001152,reliable
1367.74,True,False,1124,0x0000000000000000000000000000000000001152,reliable
127789.87,True,False,1071,0x0000000000000000000000000000000000001152,reliable
8582.59,True,False,955,0x0000000000000000000000000000000000001152,reliable
1410.83,True,False,892,0x0000000000000000000000000000000000001152,reliable
4996.99,True,False,882,0x0000000000000000000000000000000000001152,reliable
82.73,True,False,807,0x0000000000000000000000000000000000001152,reliable
12256.54,True,False,807,0x0000000000000000000000000000000000001152,reliable
1111.07,True,False,776,0x0000000000000000000000000000000000001152,reliable
1858.27,True,False,752,0x0000000000000000000000000000000000001152,reliable
7428.61,True,False,730,0x0000000000000000000000000000000000001152,reliable
9756.51,True,False,604,0x0000000000000000000000000000000000001152,reliable
2349.37,True,False,586,0x0000000000000000000000000000000000001152,reliable
4992.52,True,False,564,0x0000000000000000000000000000000000001152,reliable
11105.3,True,False,334,0x0000000000000000000000000000000000001152,reliable
9154.71,True,False,322,0x0000000000000000000000000000000000001152,reliable
88553.56,True,False,64,0x0000000000000000000000000000000000001152,reliable
401.73,True,False,40,0x0000000000000000000000000000000000001152,reliable
899.47,True,False,32,0x0000000000000000000000000000000000001152,reliable
45892.46,True,False,1015,0x0000000000000000000000000000000000001153,moderate
9291.25,True,False,989,0x0000000000000000000000000000000000001153,moderate
1259.75,True,False,975,0x0000000000000000000000000000000000001153,moderate
589.14,True,False,782,0x0000000000000000000000000000000000001153,moderate
712705.8,True,False,763,0x0000000000000000000000000000000000001153,moderate
35402.84,False,True,754,0x0000000000000000000000000000000000001153,moderate
13964.53,True,False,673,0x0000000000000000000000000000000000001153,moderate
4694.31,True,False,653,0x0000000000000000000000000000000000001153,moderate
20499.46,True,False,250,0x0000000000000000000000000000000000001153,moderate
58938.32,True,False,239,0x0000000000000000000000000000000000001153,moderate
868.77,True,False,104,0x0000000000000000000000000000000000001153,moderate
26471.62,True,False,74,0x0000000000000000000000000000000000001153,moderate
18136.47,True,False,44,0x0000000000000000000000000000000000001153,moderate
3652.98,True,False,717,0x0000000000000000000000000000000000001154,moderate
3582.94,True,False,599,0x0000000000000000000000000000000000001154,moderate
6951.37,True,False,31,0x0000000000000000000000000000000000001154,moderate
768.15,True,False,10,0x0000000000000000000000000000000000001154,moderate
4855.73,True,False,1172,0x0000000000000000000000000000000000001155,moderate
10241.17,True,False,1075,0x0000000000000000000000000000000000001155,moderate
1196454.51,True,False,1041,0x0000000000000000000000000000000000001155,moderate
4427.41,False,True,1030,0x0000000000000000000000000000000000001155,moderate
1109.53,True,False,982,0x0000000000000000000000000000000000001155,moderate
14816.52,False,False,833,0x0000000000000000000000000000000000001155,moderate
620.74,True,False,788,0x0000000000000000000000000000000000001155,moderate
2694.65,True,False,757,0x0000000000000000000000000000000000001155,moderate
1609.88,True,False,555,0x0000000000000000000000000000000000001155,moderate
1030.23,True,False,553,0x0000000000000000000000000000000000001155,moderate
1314.8,True,False,544,0x0000000000000000000000000000000000001155,moderate
50.0,True,False,457,0x0000000000000000000000000000000000001155,moderate
5145.09,True,False,446,0x0000000000000000000000000000000000001155,moderate
20225.15,True,False,117,0x0000000000000000000000000000000000001155,moderate
9337.71,False,True,1045,0x0000000000000000000000000000000000001156,moderate
9745.54,True,False,710,0x0000000000000000000000000000000000001156,moderate
677.5,True,False,104,0x0000000000000000000000000000000000001156,moderate
310621.13,True,False,754,0x0000000000000000000000000000000000001157,risky
36924.41,True,False,605,0x0000000000000000000000000000000000001157,risky
1717.15,True,False,1120,0x0000000000000000000000000000000000001158,reliable
54477.5,True,False,1082,0x0000000000000000000000000000000000001158,reliable
3513.41,True,False,791,0x0000000000000000000000000000000000001158,reliable
19350.48,True,False,568,0x0000000000000000000000000000000000001158,reliable
