wallet_id,wallet_type,wallet_age_days,total_loans,n_repaid,n_liquidated,repayment_rate,total_volume_usd,max_loan_usd,weighted_score,recency_weighted_score,protocol_diversity,avg_health_factor,default_label,default_prob,base_collateral,score_tier
0x0000000000000000000000000000000000001156,moderate,621,3,2,1,0.6667,19760.75,9745.54,51244.45,13681.1253,2,1.676,0,0.7341529485310552,1.5,Poor
0x0000000000000000000000000000000000001157,risky,212,2,2,0,1.0,347545.54,310621.13,4316539.36,571812.0061,2,1.274,0,0.028426281296351826,1.0756,Excellent
0x0000000000000000000000000000000000001158,reliable,984,11,11,0,1.0,154143.2,54477.5,1562960.99,437335.0165,4,1.514,0,0.05346193163196846,1.0981,Excellent
0x0000000000000000000000000000000000001159,reliable,916,16,16,0,1.0,287747.38,154113.08,3140464.55,1977918.1278,5,2.343,0,0.00012187894376243691,1.0501,Excellent
0x000000000000000000000000000000000000115a,reliable,153,5,4,1,0.8,59514.76,33789.04,578337.98,148502.7831,2,1.972,0,0.3910575451989415,1.402,Poor
0x000000000000000000000000000000000000115b,reliable,1176,22,20,0,0.9091,299015.01,117778.9,1817751.11,506577.1549,4,2.291,0,0.18660359030026563,1.2179,Good
0x000000000000000000000000000000000000115c,moderate,769,7,5,2,0.7143,144335.66,98153.18,1550541.4,103426.4556,1,1.397,0,0.8908167982966719,1.5,Poor
0x000000000000000000000000000000000000115d,reliable,975,15,13,1,0.8667,123959.27,31568.08,852065.65,251995.5821,1,1.484,0,0.503653226023106,1.5,Poor
0x000000000000000000000000000000000000115e,moderate,1166,4,3,1,0.75,57309.83,53457.26,610303.49,62666.2933,2,1.15,0,0.7051510277963596,1.5,Poor
0x000000000000000000000000000000000000115f,reliable,463,17,17,0,1.0,144678.47,55680.02,1412880.08,655756.1896,6,1.447,0,0.03214498228891423,1.0789,Excellent
0x0000000000000000000000000000000000001160,moderate,576,12,11,0,0.9167,3464950.74,3387819.68,51585087.13,7393855.0293,2,1.432,0,2.7568750722984548e-09,1.05,Excellent
0x0000000000000000000000000000000000001161,moderate,292,3,3,0,1.0,55035.74,52633.33,589362.49,54313.2662,2,1.318,0,0.10216517762779317,1.1419,Good
0x0000000000000000000000000000000000001162,reliable,144,11,10,0,0.9091,277705.92,168886.34,2062584.25,641987.1509,6,2.136,0,0.03987064321570093,1.0859,Excellent
0x0000000000000000000000000000000000001163,reliable,920,16,16,0,1.0,410540.63,248593.22,4774288.66,1150845.6624,7,2.444,0,0.006499624830332023,1.0558,Excellent
0x0000000000000000000000000000000000001164,reliable,727,20,19,0,0.95,1337986.04,733222.35,13504880.7,1081202.2135,7,1.778,0,0.12034179690002102,1.1583,Good
0x0000000000000000000000000000000000001165,reliable,1145,19,17,2,0.8947,418521.21,117007.28,2518342.0,682720.9153,4,1.519,1,0.42578465107384256,1.4332,Poor
0x0000000000000000000000000000000000001166,reliable,107,18,15,1,0.8333,466096.08,89449.89,4871325.72,1099647.5977,5,1.903,0,0.0341086070963322,1.0807,Excellent
0x0000000000000000000000000000000000001167,risky,264,9,7,2,0.7778,438138.18,194481.75,4759539.58,602099.8206,1,0.933,0,0.5050252490191737,1.5,Poor
0x0000000000000000000000000000000000001168,reliable,579,19,19,0,1.0,308727.78,176311.43,3435759.76,2206227.2783,3,1.831,0,6.505499435254084e-05,1.0501,Excellent
0x0000000000000000000000000000000000001169,risky,554,8,8,0,1.0,2072248.15,1163579.61,28345875.96,3556994.7322,2,1.134,0,3.712503311063669e-06,1.05,Excellent
0x000000000000000000000000000000000000116a,reliable,149,18,17,0,0.9444,510768.39,281775.66,5905826.71,728772.6092,6,1.483,0,0.0757788153500913,1.1182,Excellent
0x000000000000000000000000000000000000116b,moderate,1104,4,3,0,0.75,135090.09,112299.73,1290446.87,213208.5558,1,1.347,0,0.35332820235323803,1.368,Poor
0x000000000000000000000000000000000000116c,reliable,517,7,7,0,1.0,114652.16,79035.55,1236380.64,116322.903,4,1.741,0,0.12055565577122543,1.1585,Good
0x000000000000000000000000000000000000116d,reliable,986,11,11,0,1.0,127780.89,58430.2,1286571.52,474255.4592,3,1.484,0,0.04630531309068625,1.0917,Excellent
0x000000000000000000000000000000000000116e,reliable,1018,11,10,1,0.9091,196428.63,47038.89,1749500.42,616704.8682,5,1.81,0,0.1003135162006248,1.1403,Good
0x000000000000000000000000000000000000116f,reliable,985,16,16,0,1.0,488888.6,414929.78,6030110.26,536564.3317,2,2.245,0,0.1560245729531234,1.1904,Good
0x0000000000000000000000000000000000001170,moderate,959,5,4,1,0.8,63461.86,40748.3,377147.39,11736.2975,1,1.206,0,0.6673407199743495,1.5,Poor
0x0000000000000000000000000000000000001171,moderate,489,4,4,0,1.0,121722.31,62855.84,1307931.14,365736.3913,2,1.131,0,0.03657667522521005,1.0829,Excellent
0x0000000000000000000000000000000000001172,reliable,390,23,20,2,0.8696,137300.36,50115.15,1321339.9,392402.5934,4,1.441,0,0.7298182918970813,1.5,Poor
0x0000000000000000000000000000000000001173,reliable,872,22,22,0,1.0,212233.07,43918.58,2089346.74,418331.3795,4,1.46,0,0.137515985297298,1.1738,Good
0x0000000000000000000000000000000000001174,reliable,400,5,5,0,1.0,126296.44,54554.47,1333923.09,303505.3369,6,2.094,0,0.03892313094994314,1.085,Excellent
0x0000000000000000000000000000000000001175,moderate,156,9,9,0,1.0,88448.77,27972.18,850899.83,247697.9656,1,1.614,0,0.062141131175151125,1.1059,Excellent
0x0000000000000000000000000000000000001176,moderate,1012,1,1,0,1.0,5683.62,5683.62,49137.85,2234.9495,3,1.488,0,0.11010708785403178,1.1491,Good
0x0000000000000000000000000000000000001177,reliable,216,5,5,0,1.0,109750.72,93777.12,1214578.77,820782.2042,3,1.63,0,0.0050551091617075895,1.0545,Excellent
0x0000000000000000000000000000000000001178,moderate,76,13,12,1,0.9231,212926.57,82572.89,2243776.63,492301.7744,1,1.584,0,0.14743660959558194,1.1827,Good
0x0000000000000000000000000000000000001179,reliable,948,8,8,0,1.0,35930.8,19690.36,336058.21,173834.1075,6,2.122,0,0.0905273227610648,1.1315,Excellent
0x000000000000000000000000000000000000117a,reliable,468,9,9,0,1.0,72697.26,24504.74,698193.01,219070.0169,5,1.868,0,0.07548190579200986,1.1179,Excellent
0x000000000000000000000000000000000000117b,risky,241,7,6,0,0.8571,923316.61,738137.53,12007842.48,3300877.1816,2,1.008,0,4.7023449830935625e-06,1.05,Excellent
0x000000000000000000000000000000000000117c,reliable,339,4,4,0,1.0,40011.19,26457.02,384550.49,181428.4063,8,2.223,0,0.05179900589094108,1.0966,Excellent
0x000000000000000000000000000000000000117d,reliable,312,22,20,1,0.9091,220781.79,46266.99,2144542.22,658891.4127,1,2.013,0,0.14898441144366903,1.1841,Good
0x000000000000000000000000000000000000117e,reliable,110,23,22,0,0.9565,506945.31,292738.39,5774876.96,1445571.7077,2,1.746,0,0.004668034902135771,1.0542,Excellent
0x000000000000000000000000000000000000117f,moderate,787,13,11,0,0.8462,266548.57,96500.5,2889251.89,713729.3761,1,1.689,0,0.05321072697103333,1.0979,Excellent
0x0000000000000000000000000000000000001180,risky,999,8,4,4,0.5,223981.49,63724.41,1505383.98,175575.0883,3,1.204,0,0.9947510880756664,1.5,Poor
0x0000000000000000000000000000000000001181,reliable,405,11,11,0,1.0,72051.2,24666.71,687057.33,258808.6849,6,1.874,0,0.07570954755720524,1.1181,Excellent
0x0000000000000000000000000000000000001182,reliable,71,24,24,0,1.0,180164.27,32781.07,1706963.99,352829.1132,8,2.357,0,0.12843843356676726,1.1656,Good
0x0000000000000000000000000000000000001183,reliable,1158,8,8,0,1.0,133481.4,47236.78,1374891.79,240661.777,8,1.527,0,0.0997249672980159,1.1398,Excellent
0x0000000000000000000000000000000000001184,risky,91,3,3,0,1.0,13942.95,12315.91,126907.12,36959.3389,1,1.028,0,0.09493265615768204,1.1354,Excellent
0x0000000000000000000000000000000000001185,reliable,474,20,16,2,0.8,162694.03,36040.23,751629.33,172953.5407,4,2.409,1,0.8598906909764937,1.5,Poor
0x0000000000000000000000000000000000001186,reliable,519,17,17,0,1.0,183315.91,50158.84,1823635.88,851498.4884,2,2.064,0,0.010848198933705531,1.0598,Excellent
0x0000000000000000000000000000000000001187,moderate,66,8,7,0,0.875,134002.74,74094.97,1411335.53,663680.3663,2,1.235,0,0.02899874589180692,1.0761,Excellent
0x0000000000000000000000000000000000001188,moderate,1098,11,11,0,1.0,404972.49,161986.76,4598703.63,2022012.0035,1,1.304,0,9.02233162223334e-05,1.0501,Excellent
0x0000000000000000000000000000000000001189,reliable,1199,20,19,0,0.95,221437.29,55605.84,2172827.25,346787.2304,3,2.252,0,0.1868235298503295,1.2181,Good
0x000000000000000000000000000000000000118a,moderate,43,8,7,1,0.875,60891.14,24261.9,502337.22,76999.9592,1,1.661,0,0.4136702553142889,1.4223,Poor
0x000000000000000000000000000000000000118b,reliable,91,21,20,1,0.9524,362580.35,112530.05,3769856.96,1595569.3441,4,2.182,0,0.0023737877081356808,1.0521,Excellent
0x000000000000000000000000000000000000118c,reliable,467,14,14,0,1.0,145424.19,87156.95,1519302.13,994362.5475,8,2.192,0,0.005294704810684667,1.0548,Excellent
0x000000000000000000000000000000000000118d,reliable,1091,16,14,2,0.875,97708.29,28306.92,683688.88,285560.8498,6,1.421,0,0.7275808968503783,1.5,Poor
0x000000000000000000000000000000000000118e,reliable,350,23,22,0,0.9565,179989.35,54780.29,1436563.68,379625.4507,8,1.928,0,0.18022254938592389,1.2122,Good
0x000000000000000000000000000000000000118f,moderate,85,1,1,0,1.0,24579.55,24579.55,248492.14,100891.0636,1,1.267,0,0.060234997648985614,1.1042,Excellent
0x0000000000000000000000000000000000001190,reliable,976,19,18,0,0.9474,471690.0,250687.67,5284171.39,1418598.1648,1,2.205,0,0.0038312507235487053,1.0534,Excellent
0x0000000000000000000000000000000000001191,reliable,335,13,12,0,0.9231,193683.14,115372.95,2016308.71,389926.312,2,2.344,0,0.09498263005400408,1.1355,Excellent
0x0000000000000000000000000000000000001192,reliable,185,14,13,0,0.9286,145788.17,35770.45,1017136.8,264511.2466,4,1.712,0,0.14294191183901678,1.1786,Good
0x0000000000000000000000000000000000001193,reliable,763,16,15,0,0.9375,1295730.66,1169439.68,-6968587.69,-251413.0104,1,2.16,0,0.9936486559948837,1.5,Poor
0x0000000000000000000000000000000000001194,moderate,1141,13,12,1,0.9231,228237.61,106548.15,2367501.41,307778.0388,3,1.415,0,0.40521632683851544,1.4147,Poor
0x0000000000000000000000000000000000001195,moderate,1056,14,12,1,0.8571,134802.47,52695.7,1298407.0,271164.5683,2,1.431,0,0.5115314225462199,1.5,Poor
0x0000000000000000000000000000000000001196,moderate,786,5,4,1,0.8,285928.86,224599.11,-746044.16,178511.062,3,1.674,1,0.6251035439738927,1.5,Poor
0x0000000000000000000000000000000000001197,reliable,1132,21,21,0,1.0,259030.1,58615.23,2621897.71,466427.4085,5,2.163,0,0.10085909686117245,1.1408,Good
0x0000000000000000000000000000000000001198,reliable,580,13,13,0,1.0,393795.42,348995.4,4858473.42,445314.964,7,1.48,0,0.15968178963932061,1.1937,Good
0x0000000000000000000000000000000000001199,reliable,1185,20,19,0,0.95,1731225.09,1530486.67,23832903.1,3279602.4518,8,2.02,0,0.00023395162562255922,1.0502,Excellent
0x000000000000000000000000000000000000119a,moderate,613,5,5,0,1.0,20166.17,7280.74,170728.79,90195.3715,3,1.17,0,0.10489525199862385,1.1444,Good
0x000000000000000000000000000000000000119b,reliable,371,12,12,0,1.0,75438.68,33657.99,736041.9,279605.3771,1,1.983,0,0.06989364743691928,1.1129,Excellent
0x000000000000000000000000000000000000119c,reliable,624,5,5,0,1.0,121784.02,54705.2,1274750.97,360246.7218,7,1.827,0,0.03646682649046765,1.0828,Excellent
0x000000000000000000000000000000000000119d,reliable,104,7,7,0,1.0,119181.38,68360.73,1258009.73,237357.9791,3,1.46,0,0.06679541933167739,1.1101,Excellent
0x000000000000000000000000000000000000119e,moderate,1015,8,8,0,1.0,198160.56,110565.09,2153619.21,448463.0721,1,1.233,0,0.05070875061012478,1.0956,Excellent
0x000000000000000000000000000000000000119f,reliable,343,21,21,0,1.0,507663.45,172991.39,5747596.74,868602.9934,8,2.393,0,0.02170208006916947,1.0695,Excellent
0x00000000000000000000000000000000000011a0,reliable,282,19,19,0,1.0,522594.75,318485.63,6217093.35,1008609.9697,2,2.205,0,0.016417981136364796,1.0648,Excellent
0x00000000000000000000000000000000000011a1,reliable,622,17,16,0,0.9412,794834.7,495866.12,9731425.76,4138399.5757,2,1.567,0,6.563926614352279e-08,1.05,Excellent
0x00000000000000000000000000000000000011a2,moderate,383,10,9,1,0.9,153171.36,41058.17,1048951.86,146409.0936,2,1.597,0,0.39940803566988287,1.4095,Poor
0x00000000000000000000000000000000000011a3,moderate,405,10,9,1,0.9,257558.48,196393.03,2959043.46,1424542.9627,2,1.615,0,0.004592299483326468,1.0541,Excellent
0x00000000000000000000000000000000000011a4,moderate,33,10,8,1,0.8,50499.91,13596.67,244006.92,112223.921,1,1.575,1,0.5407632515762529,1.5,Poor
0x00000000000000000000000000000000000011a5,reliable,1039,6,6,0,1.0,27398.75,14502.05,243358.73,99400.1454,5,1.754,0,0.11336183668500631,1.152,Good
0x00000000000000000000000000000000000011a6,reliable,1116,24,22,1,0.9167,233412.92,52844.49,2083264.74,580763.4615,3,1.971,0,0.28829732359250726,1.3095,Fair
0x00000000000000000000000000000000000011a7,reliable,862,20,18,1,0.9,281460.2,115715.03,1008301.86,-25389.7693,4,2.014,0,0.8374296860291703,1.5,Poor
0x00000000000000000000000000000000000011a8,moderate,861,2,2,0,1.0,112508.54,109095.89,1293275.16,74173.0044,2,1.399,0,0.12463115510742577,1.1622,Good
0x00000000000000000000000000000000000011a9,reliable,857,14,13,0,0.9286,439528.78,298644.59,5114737.74,841084.984,5,2.114,0,0.041363462004377356,1.0872,Excellent
0x00000000000000000000000000000000000011aa,reliable,779,9,9,0,1.0,102815.31,64954.03,1052657.36,147262.1003,2,1.439,0,0.1377373867924413,1.174,Good
0x00000000000000000000000000000000000011ab,risky,943,4,4,0,1.0,112610.54,80220.38,1216593.7,362787.1712,3,1.185,0,0.04627257264381499,1.0916,Excellent
0x00000000000000000000000000000000000011ac,reliable,1181,22,20,1,0.9091,572319.49,261455.05,6654406.43,737522.3856,5,2.057,0,0.29353447685856665,1.3142,Fair
0x00000000000000000000000000000000000011ad,reliable,115,11,11,0,1.0,104118.15,54634.02,1038317.11,112568.6968,8,1.655,0,0.14760493381199544,1.1828,Good
0x00000000000000000000000000000000000011ae,moderate,959,10,9,1,0.9,74778.49,43903.16,711810.6,106009.2536,1,1.12,0,0.5302723262132034,1.5,Poor
0x00000000000000000000000000000000000011af,reliable,629,24,23,0,0.9583,205584.53,65341.58,2025164.27,504199.3492,2,1.988,0,0.12495917781331443,1.1625,Good
0x00000000000000000000000000000000000011b0,reliable,932,22,22,0,1.0,146049.07,31576.05,1408275.69,485832.0078,3,2.207,0,0.08294486009814578,1.1247,Excellent
0x00000000000000000000000000000000000011b1,moderate,355,8,7,0,0.875,83314.92,54305.79,-27119.09,-103832.2991,3,1.544,0,0.44737132297076454,1.4526,Poor
0x00000000000000000000000000000000000011b2,reliable,900,4,4,0,1.0,94581.15,75863.47,1029630.52,368473.0786,6,2.38,0,0.032129893988659924,1.0789,Excellent
0x00000000000000000000000000000000000011b3,reliable,643,24,23,1,0.9583,577262.17,185315.1,6448946.75,1361777.2107,3,1.876,0,0.014544817525111256,1.0631,Excellent
0x00000000000000000000000000000000000011b4,reliable,1009,13,13,0,1.0,662038.21,609638.18,8600897.05,605642.2841,7,1.989,0,0.20738607970079678,1.2366,Fair
0x00000000000000000000000000000000000011b5,moderate,521,3,3,0,1.0,56742.37,50122.91,599355.74,456340.2352,2,1.525,0,0.01947205417582996,1.0675,Excellent
0x00000000000000000000000000000000000011b6,reliable,267,16,14,1,0.875,341624.46,103593.18,3564282.62,1144142.0447,2,2.193,0,0.017583240733698848,1.0658,Excellent
0x00000000000000000000000000000000000011b7,moderate,995,13,11,1,0.8462,115519.76,42444.61,429766.47,131405.953,3,1.109,0,0.6656569030431769,1.5,Poor
0x00000000000000000000000000000000000011b8,moderate,840,2,1,1,0.5,2645.74,1393.42,5621.94,3416.5812,2,1.455,0,0.899638371563923,1.5,Poor
0x00000000000000000000000000000000000011b9,risky,751,9,7,2,0.7778,453638.99,190304.72,2669806.65,13940.3526,1,1.01,0,0.9385454812883147,1.5,Poor
0x00000000000000000000000000000000000011ba,moderate,125,11,11,0,1.0,236160.82,146622.68,2588035.81,681973.4557,3,1.366,0,0.02054215668432565,1.0685,Excellent
0x00000000000000000000000000000000000011bb,reliable,1157,14,13,0,0.9286,114528.3,62907.67,1159127.14,334420.0307,5,1.586,0,0.17060746343740585,1.2035,Good
0x00000000000000000000000000000000000011bc,reliable,201,17,17,0,1.0,809118.1,399654.46,9873458.25,2012529.6307,3,2.352,0,0.00022393556575726908,1.0502,Excellent
0x00000000000000000000000000000000000011bd,risky,204,1,1,0,1.0,2854.46,2854.46,22712.9,4791.1423,3,1.21,0,0.08940934504151879,1.1305,Excellent
0x00000000000000000000000000000000000011be,moderate,851,8,7,1,0.875,148660.57,64400.05,1564127.6,187788.3804,3,1.526,0,0.42354019045156466,1.4312,Poor
0x00000000000000000000000000000000000011bf,moderate,462,14,13,1,0.9286,684544.61,458488.75,-513624.46,-11317.9793,3,1.344,1,0.9018453340106212,1.5,Poor
0x00000000000000000000000000000000000011c0,risky,1175,6,4,2,0.6667,109160.04,45657.22,231175.71,-95497.0004,3,1.057,1,0.9633949072329497,1.5,Poor
0x00000000000000000000000000000000000011c1,reliable,939,21,20,0,0.9524,152007.59,46416.28,1362788.82,182466.8942,4,2.108,0,0.3213911157139853,1.3393,Fair
0x00000000000000000000000000000000000011c2,reliable,529,8,8,0,1.0,95754.37,42445.46,964073.36,297589.4391,2,2.406,0,0.04475489666843827,1.0903,Excellent
0x00000000000000000000000000000000000011c3,risky,502,5,4,1,0.8,243373.45,223319.18,2834862.31,251857.0143,2,1.25,0,0.5492421197270188,1.5,Poor
0x00000000000000000000000000000000000011c4,risky,414,2,2,0,1.0,30561.62,29570.33,311253.47,150516.4551,1,1.297,0,0.06059389562098715,1.1045,Excellent
0x00000000000000000000000000000000000011c5,reliable,849,7,7,0,1.0,82045.16,71525.8,881389.13,58993.9128,5,2.081,0,0.15001541923946377,1.185,Good
0x00000000000000000000000000000000000011c6,moderate,1038,1,1,0,1.0,614.95,614.95,3949.93,2541.1098,2,1.181,0,0.11689248072180988,1.1552,Good
0x00000000000000000000000000000000000011c7,moderate,112,3,2,1,0.6667,21989.13,19786.48,188808.15,10671.5375,2,1.253,0,0.7336068094121642,1.5,Poor
0x00000000000000000000000000000000000011c8,reliable,469,24,24,0,1.0,218466.99,95527.52,2211759.45,266080.1385,5,2.445,0,0.2281561688464492,1.2553,Fair
0x00000000000000000000000000000000000011c9,moderate,710,6,5,0,0.8333,118968.42,35824.78,1196490.51,253794.613,2,1.605,0,0.16003114107115135,1.194,Good
0x00000000000000000000000000000000000011ca,reliable,203,20,20,0,1.0,336446.81,128707.8,3716877.48,420310.5265,7,1.503,0,0.12908131665668998,1.1662,Good
0x00000000000000000000000000000000000011cb,moderate,677,2,2,0,1.0,1071.82,854.8,6940.2,381.0967,3,1.581,0,0.10353632973181524,1.1432,Good
0x00000000000000000000000000000000000011cc,moderate,223,13,12,1,0.9231,159987.43,93263.62,1575577.28,406771.9676,2,1.52,0,0.22258009660563788,1.2503,Fair
0x00000000000000000000000000000000000011cd,reliable,817,14,14,0,1.0,295210.02,210972.55,3364242.3,1001936.54,4,2.127,0,0.009028637948772542,1.0581,Excellent
0x00000000000000000000000000000000000011ce,moderate,673,10,9,1,0.9,451902.28,207451.5,4988965.45,1179901.2448,1,1.505,0,0.015504655637877177,1.064,Excellent
0x00000000000000000000000000000000000011cf,reliable,534,12,10,1,0.8333,63708.86,30040.87,396655.45,46345.3415,5,2.225,0,0.6279625227125849,1.5,Poor
0x00000000000000000000000000000000000011d0,reliable,399,3,3,0,1.0,15983.22,8956.84,139374.02,40065.269,2,1.765,0,0.08463923836457324,1.1262,Excellent
0x00000000000000000000000000000000000011d1,risky,941,3,2,1,0.6667,61620.27,58053.25,624873.97,145848.3357,1,0.92,0,0.7235233170550512,1.5,Poor
0x00000000000000000000000000000000000011d2,moderate,596,10,9,0,0.9,80202.15,48955.6,786695.17,169101.5502,1,1.365,0,0.2153536388408883,1.2438,Fair
0x00000000000000000000000000000000000011d3,reliable,973,3,3,0,1.0,9227.56,4422.48,74612.33,20280.8848,3,2.411,0,0.09223997090738607,1.133,Excellent
0x00000000000000000000000000000000000011d4,reliable,70,20,19,1,0.95,937014.73,528848.85,11389751.63,5186004.6313,4,2.007,0,1.8272053878643492e-09,1.05,Excellent
0x00000000000000000000000000000000000011d5,reliable,841,4,4,0,1.0,37376.24,31159.29,373233.14,131736.029,6,2.279,0,0.07331064985660511,1.116,Excellent
0x00000000000000000000000000000000000011d6,reliable,822,12,9,2,0.75,362069.71,101713.7,1408410.01,1126969.8774,5,1.535,0,0.10988605418157556,1.1489,Good
0x00000000000000000000000000000000000011d7,reliable,503,19,19,0,1.0,328687.88,131319.05,3600299.66,1449882.8269,8,1.896,0,0.0015255069373919473,1.0514,Excellent
0x00000000000000000000000000000000000011d8,moderate,619,10,9,1,0.9,197933.71,123531.35,2136965.24,256529.1244,3,1.597,0,0.38594310304223123,1.3973,Poor
0x00000000000000000000000000000000000011d9,reliable,440,9,9,0,1.0,160528.76,80328.49,1706846.5,385965.5404,6,1.83,0,0.047485878723356315,1.0927,Excellent
0x00000000000000000000000000000000000011da,moderate,592,9,9,0,1.0,141704.15,56903.57,1472672.39,633870.3739,2,1.55,0,0.01641365544176703,1.0648,Excellent
0x00000000000000000000000000000000000011db,reliable,220,17,16,1,0.9412,167542.65,46509.08,1217415.92,201738.1578,3,1.538,0,0.4306850451033068,1.4376,Poor
0x00000000000000000000000000000000000011dc,reliable,424,21,19,1,0.9048,490205.67,182564.98,5394083.25,2325205.9781,4,1.618,0,0.00023855108767491815,1.0502,Excellent
0x00000000000000000000000000000000000011dd,moderate,762,4,4,0,1.0,29042.02,12262.18,266370.12,70891.5526,1,1.222,0,0.10663693905217293,1.146,Good
0x00000000000000000000000000000000000011de,moderate,707,7,7,0,1.0,40568.69,27033.93,383818.2,29543.2151,2,1.104,0,0.17120379370770009,1.2041,Good
0x00000000000000000000000000000000000011df,moderate,563,2,2,0,1.0,26861.54,25915.87,269854.53,223114.9791,2,1.325,0,0.046921939281819945,1.0922,Excellent
0x00000000000000000000000000000000000011e0,reliable,292,23,23,0,1.0,139335.14,25236.48,1298339.35,448242.1089,8,1.469,0,0.10914630412850443,1.1482,Good
0x00000000000000000000000000000000000011e1,reliable,371,16,15,0,0.9375,81570.03,12282.8,625295.97,218019.3441,4,1.583,0,0.1905936079935126,1.2215,Good
0x00000000000000000000000000000000000011e2,reliable,386,18,18,0,1.0,677494.35,420461.31,8201822.24,1202392.322,5,2.404,0,0.009857932476644845,1.0589,Excellent
0x00000000000000000000000000000000000011e3,moderate,183,9,8,0,0.8889,404817.93,200885.13,4631659.96,1408545.7867,2,1.164,0,0.00201991077255289,1.0518,Excellent
0x00000000000000000000000000000000000011e4,reliable,918,11,11,0,1.0,250732.8,155398.54,2785323.92,517519.9194,2,1.657,0,0.05078759878132016,1.0957,Excellent
0x00000000000000000000000000000000000011e5,reliable,38,7,7,0,1.0,75310.84,53158.16,767209.36,120639.0112,2,2.283,0,0.07727118272503306,1.1195,Excellent
0x00000000000000000000000000000000000011e6,reliable,863,12,11,1,0.9167,209476.16,71611.13,1611835.19,383215.808,6,2.418,0,0.22024525819061558,1.2482,Fair
0x00000000000000000000000000000000000011e7,reliable,476,22,22,0,1.0,202347.6,105049.63,2087199.93,514670.2292,6,1.774,0,0.09728971417290758,1.1376,Excellent
0x00000000000000000000000000000000000011e8,reliable,333,5,5,0,1.0,89020.75,40162.68,903589.4,190019.1113,1,2.363,0,0.049645777767939374,1.0947,Excellent
0x00000000000000000000000000000000000011e9,reliable,921,12,11,0,0.9167,144949.44,35745.08,1402523.45,359544.4268,2,2.162,0,0.09853035202402989,1.1387,Excellent
0x00000000000000000000000000000000000011ea,moderate,243,10,9,1,0.9,167404.99,87749.65,1755491.62,517365.1201,2,1.103,0,0.1488246584554453,1.1839,Good
0x00000000000000000000000000000000000011eb,reliable,318,20,19,1,0.95,669006.03,428472.48,-222979.5,390045.8209,1,1.586,1,0.6464961894893566,1.5,Poor
0x00000000000000000000000000000000000011ec,reliable,550,17,16,0,0.9412,704913.31,570091.58,-2343575.72,-3351991.7543,5,2.46,0,0.9999999084123143,1.5,Poor
0x00000000000000000000000000000000000011ed,reliable,188,23,21,1,0.913,319236.5,57844.11,2398690.96,1127092.7711,3,1.984,0,0.02459289762234279,1.0721,Excellent
0x00000000000000000000000000000000000011ee,reliable,310,14,14,0,1.0,125507.7,37370.25,1216561.21,318247.1065,3,1.428,0,0.08492269009766605,1.1264,Excellent
0x00000000000000000000000000000000000011ef,reliable,183,14,13,1,0.9286,90656.04,32468.74,646533.31,192428.2703,4,2.287,0,0.32813908899861444,1.3453,Fair
0x00000000000000000000000000000000000011f0,reliable,694,11,10,1,0.9091,75933.65,17706.55,536733.58,109605.0041,8,2.229,0,0.42677135765082924,1.4341,Poor
0x00000000000000000000000000000000000011f1,reliable,316,3,3,0,1.0,5198.2,3085.59,40294.4,10236.8143,8,1.991,0,0.09272905149234856,1.1335,Excellent
0x00000000000000000000000000000000000011f2,moderate,1090,2,2,0,1.0,72137.41,70853.94,800511.64,76634.1776,3,1.403,0,0.1179487340939732,1.1562,Good
0x00000000000000000000000000000000000011f3,risky,109,8,6,2,0.75,1875596.43,1017498.45,25212692.22,4103272.0782,1,1.064,0,5.835624602588312e-06,1.05,Excellent
0x00000000000000000000000000000000000011f4,moderate,492,10,10,0,1.0,76043.91,31124.66,725476.81,293378.1029,3,1.383,0,0.07018178226504489,1.1132,Excellent
0x00000000000000000000000000000000000011f5,reliable,769,12,11,0,0.9167,98568.17,32867.19,941219.29,334889.6472,4,2.089,0,0.10723909390410004,1.1465,Good
0x00000000000000000000000000000000000011f6,risky,1114,5,4,1,0.8,228968.9,123768.61,384768.61,25566.2728,3,1.099,1,0.7467311977325052,1.5,Poor
0x00000000000000000000000000000000000011f7,reliable,781,5,5,0,1.0,20451.8,8093.99,176951.08,24276.2131,7,2.156,0,0.11571042295883063,1.1541,Good
0x00000000000000000000000000000000000011f8,reliable,891,15,13,2,0.8667,339288.69,109099.82,3079448.5,994126.7882,3,2.143,0,0.10202752508415179,1.1418,Good
0x00000000000000000000000000000000000011f9,reliable,264,17,16,1,0.9412,281246.98,110993.68,1077503.17,202073.5445,8,1.742,1,0.5006123603827782,1.5,Poor
0x00000000000000000000000000000000000011fa,reliable,597,9,9,0,1.0,91222.87,34165.86,895702.71,434855.0841,1,1.51,0,0.03508208855550396,1.0816,Excellent
0x00000000000000000000000000000000000011fb,reliable,633,10,9,0,0.9,73438.44,19928.9,595015.8,85612.3954,6,2.405,0,0.21896438536325483,1.2471,Fair
0x00000000000000000000000000000000000011fc,risky,172,2,1,1,0.5,29280.1,23636.42,213656.23,21878.8789,1,1.195,0,0.8829562377977498,1.5,Poor
0x00000000000000000000000000000000000011fd,reliable,1017,15,13,2,0.8667,89718.39,49580.32,831389.63,270276.9205,5,1.879,0,0.7132669441446158,1.5,Poor
0x00000000000000000000000000000000000011fe,reliable,1043,11,10,0,0.9091,605262.46,353098.0,7185576.19,1157238.6812,4,2.155,0,0.011900244695429447,1.0607,Excellent
