wallet_id,wallet_type,wallet_age_days,total_loans,n_repaid,n_liquidated,repayment_rate,total_volume_usd,max_loan_usd,weighted_score,recency_weighted_score,protocol_diversity,avg_health_factor,default_label
0x0000000000000000000000000000000000000edb,risky,854,5,3,1,0.6,81943.78,40059.64,153569.05,35892.6309,2,1.192,0
0x0000000000000000000000000000000000000edc,reliable,595,3,3,0,1.0,51498.88,38657.12,527042.91,196281.7385,8,1.502,0
0x0000000000000000000000000000000000000edd,risky,778,1,0,1,0.0,14615.12,14615.12,-70078.63,-7617.4354,2,0.979,1
0x0000000000000000000000000000000000000ede,risky,99,5,3,2,0.6,111100.86,70172.25,653313.81,11138.136,1,1.16,0
0x0000000000000000000000000000000000000edf,reliable,1053,9,8,1,0.8889,495547.79,373655.61,6075577.48,1525643.0798,8,2.31,0
0x0000000000000000000000000000000000000ee0,reliable,722,17,16,0,0.9412,327005.78,128756.03,3237498.8,418293.3823,6,2.366,0
0x0000000000000000000000000000000000000ee1,risky,913,2,1,0,0.5,3469.46,1897.72,4406.03,-1087.2759,1,0.93,1
0x0000000000000000000000000000000000000ee2,risky,1023,2,1,1,0.5,8550.28,6097.81,43576.51,2251.8239,3,0.92,0
0x0000000000000000000000000000000000000ee3,reliable,544,20,20,0,1.0,342749.75,109232.52,3692011.0,2039233.2241,6,1.584,0
0x0000000000000000000000000000000000000ee4,reliable,289,24,23,1,0.9583,102023.17,22279.06,827578.27,209128.7908,8,1.744,0
0x0000000000000000000000000000000000000ee5,reliable,1128,7,7,0,1.0,46335.48,26228.23,433662.66,103541.3262,6,1.563,0
0x0000000000000000000000000000000000000ee6,reliable,631,15,15,0,1.0,135004.2,47334.79,1342071.03,797537.7661,6,2.165,0
0x0000000000000000000000000000000000000ee7,risky,47,6,5,1,0.8333,112880.5,50824.1,1075819.6,286823.1747,1,1.023,0
0x0000000000000000000000000000000000000ee8,reliable,976,8,8,0,1.0,37145.45,7011.53,321282.13,89295.5839,7,2.497,0
0x0000000000000000000000000000000000000ee9,risky,181,8,6,2,0.75,632529.12,407016.22,6592911.12,456146.7767,2,1.0,0
0x0000000000000000000000000000000000000eea,moderate,765,12,11,1,0.9167,76762.87,35893.02,664998.39,214013.2331,1,1.433,0
0x0000000000000000000000000000000000000eeb,moderate,342,11,9,2,0.8182,130812.03,66238.35,233798.08,129788.3104,1,1.41,1
0x0000000000000000000000000000000000000eec,moderate,527,3,3,0,1.0,280123.09,274864.82,3483829.22,2878367.379,2,1.428,0
0x0000000000000000000000000000000000000eed,moderate,872,3,3,0,1.0,12725.32,11159.87,115307.82,20318.9438,2,1.43,0
0x0000000000000000000000000000000000000eee,reliable,146,15,15,0,1.0,183734.51,90227.78,1929243.5,586826.4345,8,2.365,0
0x0000000000000000000000000000000000000eef,moderate,388,9,7,1,0.7778,104266.99,54682.13,-163554.16,-204782.5358,2,1.379,1
0x0000000000000000000000000000000000000ef0,reliable,917,20,17,2,0.85,130637.48,32543.23,639358.64,190843.1227,5,2.467,0
0x0000000000000000000000000000000000000ef1,moderate,1126,12,12,0,1.0,226783.07,123827.53,2439675.25,721399.101,1,1.117,0
0x0000000000000000000000000000000000000ef2,reliable,852,3,2,0,0.6667,34707.39,28696.16,333813.36,142294.6525,8,1.833,0
0x0000000000000000000000000000000000000ef3,risky,452,4,2,1,0.5,346758.78,243033.39,-574904.38,-475204.1565,3,0.955,1
0x0000000000000000000000000000000000000ef4,risky,942,9,7,2,0.7778,140271.23,52524.35,1357921.95,153056.0106,2,0.979,0
0x0000000000000000000000000000000000000ef5,reliable,601,4,4,0,1.0,22159.22,14845.44,201024.64,154129.2628,1,1.925,0
0x0000000000000000000000000000000000000ef6,reliable,978,3,3,0,1.0,12733.83,6472.43,111246.14,21893.5726,4,2.202,0
0x0000000000000000000000000000000000000ef7,reliable,32,9,8,0,0.8889,636849.74,534499.25,7926935.12,6423217.3316,1,1.893,0
0x0000000000000000000000000000000000000ef8,moderate,71,8,8,0,1.0,111689.89,31037.95,1105777.71,344137.0074,2,1.56,0
0x0000000000000000000000000000000000000ef9,moderate,669,2,2,0,1.0,32335.75,18731.47,313768.9,91739.7333,3,1.246,0
0x0000000000000000000000000000000000000efa,reliable,435,13,11,1,0.8462,234570.7,73757.76,2375505.36,574653.6507,5,1.734,0
0x0000000000000000000000000000000000000efb,reliable,571,15,13,1,0.8667,279363.9,113452.82,2916803.9,1338453.5002,3,1.743,0
0x0000000000000000000000000000000000000efc,reliable,401,23,21,0,0.913,175150.69,48601.3,1435309.31,359249.9144,1,2.214,0
0x0000000000000000000000000000000000000efd,reliable,1010,7,7,0,1.0,155110.96,80870.92,1667471.21,282296.822,5,2.018,0
0x0000000000000000000000000000000000000efe,reliable,1016,7,7,0,1.0,58335.29,27432.83,553238.25,257000.702,4,2.221,0
0x0000000000000000000000000000000000000eff,reliable,1128,5,5,0,1.0,18720.11,7145.68,160159.13,78801.7276,3,1.887,0
0x0000000000000000000000000000000000000f00,reliable,1137,3,3,0,1.0,58938.79,29411.32,604834.62,275770.6987,5,2.362,0
0x0000000000000000000000000000000000000f01,reliable,729,22,22,0,1.0,346384.03,173275.5,3728573.03,609468.7519,5,2.452,0
0x0000000000000000000000000000000000000f02,moderate,1051,7,7,0,1.0,90483.66,25269.88,872921.26,192042.8168,1,1.362,0
0x0000000000000000000000000000000000000f03,moderate,1182,12,12,0,1.0,761274.73,406757.33,9376012.29,3319975.2961,3,1.183,0
0x0000000000000000000000000000000000000f04,reliable,200,14,13,0,0.9286,75590.16,17888.59,659209.78,221601.9487,2,2.319,0
0x0000000000000000000000000000000000000f05,reliable,847,9,9,0,1.0,335473.45,279391.38,4055346.24,405315.8469,3,1.501,0
0x0000000000000000000000000000000000000f06,reliable,246,12,12,0,1.0,152552.35,40192.15,1540319.48,576060.7649,4,1.843,0
0x0000000000000000000000000000000000000f07,reliable,125,24,23,0,0.9583,260421.0,63811.12,2539941.5,395724.4315,5,2.224,0
0x0000000000000000000000000000000000000f08,moderate,46,10,8,2,0.8,618645.0,345856.13,7353851.58,4217161.1974,3,1.243,0
0x0000000000000000000000000000000000000f09,reliable,414,18,17,1,0.9444,176190.45,101217.44,1834016.06,210454.2632,7,1.971,0
0x0000000000000000000000000000000000000f0a,moderate,1198,4,4,0,1.0,564265.29,554089.78,7416301.35,3260287.8939,1,1.508,0
0x0000000000000000000000000000000000000f0b,moderate,262,9,9,0,1.0,124945.08,76776.27,1298935.26,259464.2858,2,1.609,0
0x0000000000000000000000000000000000000f0c,reliable,430,12,11,1,0.9167,263066.74,191979.24,2999374.9,1188508.9809,1,1.905,0
0x0000000000000000000000000000000000000f0d,reliable,586,17,17,0,1.0,103769.9,21562.14,946703.01,193425.0957,3,2.448,0
0x0000000000000000000000000000000000000f0e,moderate,1002,11,10,1,0.9091,62981.39,25555.42,578798.45,190260.0832,2,1.517,0
0x0000000000000000000000000000000000000f0f,risky,637,4,4,0,1.0,329840.53,276683.82,4022040.41,855229.3785,2,1.282,0
0x0000000000000000000000000000000000000f10,moderate,1124,8,8,0,1.0,39369.7,27426.23,372500.87,63193.7163,1,1.668,0
0x0000000000000000000000000000000000000f11,moderate,671,8,6,2,0.75,244663.23,131869.64,2018364.4,1292002.7893,1,1.678,0
0x0000000000000000000000000000000000000f12,risky,1011,1,1,0,1.0,3865.19,3865.19,31926.57,2006.346,1,0.919,0
0x0000000000000000000000000000000000000f13,reliable,387,24,24,0,1.0,543643.58,237606.14,6133563.47,1956658.4912,5,2.441,0
0x0000000000000000000000000000000000000f14,moderate,1063,1,1,0,1.0,971.18,971.18,6681.27,844.353,2,1.378,0
0x0000000000000000000000000000000000000f15,risky,637,7,3,3,0.4286,231364.11,104404.1,291268.75,116530.5052,1,0.973,1
0x0000000000000000000000000000000000000f16,risky,416,1,1,0,1.0,2854.66,2854.66,22714.7,2934.2057,1,1.023,0
0x0000000000000000000000000000000000000f17,reliable,369,3,3,0,1.0,2111.53,1090.23,14283.87,2722.5164,5,1.637,0
0x0000000000000000000000000000000000000f18,moderate,380,4,4,0,1.0,21705.12,20048.99,209549.88,29472.8897,2,1.301,0
0x0000000000000000000000000000000000000f19,reliable,373,11,11,0,1.0,32304.22,13165.81,276779.68,38708.2753,7,1.662,0
0x0000000000000000000000000000000000000f1a,moderate,951,5,5,0,1.0,23347.46,17707.21,214446.9,94009.4746,2,1.397,0
0x0000000000000000000000000000000000000f1b,reliable,344,11,10,0,0.9091,222466.9,88133.71,2340346.71,797813.8258,8,2.43,0
0x0000000000000000000000000000000000000f1c,moderate,325,3,3,0,1.0,18187.82,13506.81,166505.11,46393.2737,2,1.661,0
0x0000000000000000000000000000000000000f1d,risky,233,2,1,1,0.5,75338.16,70229.88,761924.07,437449.2803,2,0.982,0
0x0000000000000000000000000000000000000f1e,risky,894,3,2,1,0.6667,27625.41,21674.61,-60289.84,-4038.0115,3,1.259,1
0x0000000000000000000000000000000000000f1f,reliable,171,10,8,2,0.8,104257.95,68527.13,1053758.08,144661.8157,1,2.432,0
0x0000000000000000000000000000000000000f20,reliable,637,15,13,1,0.8667,88132.32,19011.2,696311.34,250572.847,7,1.614,0
0x0000000000000000000000000000000000000f21,moderate,738,2,1,1,0.5,46317.34,41726.96,-183259.24,-183536.8154,2,1.581,1
0x0000000000000000000000000000000000000f22,risky,164,5,2,3,0.4,307451.41,161318.22,-1168523.5,-78170.1871,2,1.119,1
0x0000000000000000000000000000000000000f23,moderate,932,12,8,4,0.6667,442290.76,179834.38,2360692.91,375487.7856,2,1.266,0
0x0000000000000000000000000000000000000f24,reliable,444,3,2,0,0.6667,248565.57,239817.59,2942034.72,691036.2476,2,1.736,0
0x0000000000000000000000000000000000000f25,reliable,826,10,10,0,1.0,107077.34,27634.37,1053217.19,243759.8867,6,1.594,0
0x0000000000000000000000000000000000000f26,risky,814,3,3,0,1.0,128707.8,107299.6,1452265.87,648038.7268,3,0.989,0
0x0000000000000000000000000000000000000f27,reliable,463,19,18,0,0.9474,342890.57,148389.76,3732313.75,771224.4818,1,2.287,0
0x0000000000000000000000000000000000000f28,reliable,66,15,12,2,0.8,198319.48,73291.93,203373.44,94141.9631,6,1.528,0
0x0000000000000000000000000000000000000f29,moderate,1079,2,2,0,1.0,17617.67,9859.69,160157.95,49439.9946,2,1.33,0
0x0000000000000000000000000000000000000f2a,moderate,200,10,8,0,0.8,306326.92,186700.41,3476968.99,1820802.0933,3,1.553,0
0x0000000000000000000000000000000000000f2b,moderate,145,12,12,0,1.0,283092.78,135935.61,3150481.91,388064.2114,2,1.426,0
0x0000000000000000000000000000000000000f2c,reliable,805,18,17,1,0.9444,203350.0,91377.95,527499.62,178649.8894,5,1.659,1
0x0000000000000000000000000000000000000f2d,reliable,670,21,17,3,0.8095,383132.08,92702.42,2892200.52,646148.9519,3,2.135,0
0x0000000000000000000000000000000000000f2e,moderate,557,7,6,1,0.8571,237124.96,145329.93,104145.95,183828.009,2,1.112,1
0x0000000000000000000000000000000000000f2f,reliable,717,10,10,0,1.0,107686.77,53824.52,1066697.15,375038.9222,4,2.147,0
0x0000000000000000000000000000000000000f30,reliable,573,24,22,2,0.9167,1152040.79,437608.82,13625622.04,2624356.1039,6,1.43,0
0x0000000000000000000000000000000000000f31,reliable,317,22,22,0,1.0,246270.29,47208.37,2448807.99,698018.9352,8,2.305,0
0x0000000000000000000000000000000000000f32,reliable,963,17,16,1,0.9412,91140.73,21621.68,842338.75,138001.0949,6,1.8,0
0x0000000000000000000000000000000000000f33,risky,978,3,2,1,0.6667,7956.78,4737.28,37084.91,18813.6892,1,1.156,0
0x0000000000000000000000000000000000000f34,moderate,691,14,14,0,1.0,408898.22,192981.31,4732190.9,662449.3944,2,1.624,0
0x0000000000000000000000000000000000000f35,moderate,1197,4,3,1,0.75,31773.72,11453.08,188632.06,74475.3599,2,1.33,0
0x0000000000000000000000000000000000000f36,reliable,698,11,10,1,0.9091,116989.13,66152.27,706471.97,246754.0321,7,2.476,0
0x0000000000000000000000000000000000000f37,reliable,396,18,16,0,0.8889,153755.23,48991.31,1476660.79,275129.7882,8,1.823,0
0x0000000000000000000000000000000000000f38,reliable,542,10,9,0,0.9,41689.84,12644.11,367584.73,139083.1091,6,1.457,0
0x0000000000000000000000000000000000000f39,reliable,811,23,22,1,0.9565,162886.56,33577.3,1526564.57,424863.8659,6,2.255,0
0x0000000000000000000000000000000000000f3a,reliable,351,11,11,0,1.0,264976.66,128844.62,2931598.7,441279.9588,2,2.112,0
0x0000000000000000000000000000000000000f3b,reliable,382,16,16,0,1.0,84923.22,23097.4,783871.75,174277.3076,8,1.654,0
0x0000000000000000000000000000000000000f3c,reliable,159,22,22,0,1.0,574428.98,160269.13,6355499.82,779358.8663,8,1.804,0
0x0000000000000000000000000000000000000f3d,reliable,361,24,23,0,0.9583,935104.33,634257.95,11618701.86,5336576.5185,8,2.193,0
0x0000000000000000000000000000000000000f3e,reliable,63,9,9,0,1.0,34640.38,18134.34,312060.65,36040.8789,8,2.2,0
0x0000000000000000000000000000000000000f3f,reliable,196,3,3,0,1.0,4829.43,3349.36,37157.81,10300.1098,3,2.468,0
0x0000000000000000000000000000000000000f40,reliable,243,6,6,0,1.0,68045.34,41422.85,680794.03,238668.3881,6,1.69,0
0x0000000000000000000000000000000000000f41,reliable,121,12,12,0,1.0,203990.5,96914.83,2149096.21,749023.5924,6,2.196,0
0x0000000000000000000000000000000000000f42,moderate,794,8,8,0,1.0,106834.62,47864.02,1072605.78,142865.183,2,1.54,0
0x0000000000000000000000000000000000000f43,risky,111,7,5,1,0.7143,274275.31,119635.96,552589.29,302991.4725,2,1.03,0
0x0000000000000000000000000000000000000f44,reliable,475,5,5,0,1.0,58220.08,20960.22,559557.92,155313.8715,1,1.482,0
0x0000000000000000000000000000000000000f45,moderate,41,3,2,1,0.6667,4198.05,1664.37,11995.8,2354.7819,3,1.281,1
0x0000000000000000000000000000000000000f46,moderate,154,2,2,0,1.0,17418.67,12676.36,159902.07,124002.277,2,1.229,0
0x0000000000000000000000000000000000000f47,reliable,245,8,8,0,1.0,609836.16,277698.47,7286402.93,565379.0014,2,1.422,0
0x0000000000000000000000000000000000000f48,reliable,471,12,10,0,0.8333,106519.77,37258.49,978169.9,541676.3662,5,1.975,0
0x0000000000000000000000000000000000000f49,reliable,1139,4,4,0,1.0,9217.73,7859.71,79312.99,51657.5334,3,2.008,0
0x0000000000000000000000000000000000000f4a,reliable,929,18,17,0,0.9444,292475.94,155509.69,3197890.58,545922.66,5,2.026,0
0x0000000000000000000000000000000000000f4b,reliable,1128,22,21,1,0.9545,170299.95,29770.29,1604452.11,476695.7045,5,2.039,0
0x0000000000000000000000000000000000000f4c,reliable,1131,18,18,0,1.0,220591.34,85129.8,2243365.28,357566.342,1,1.645,0
0x0000000000000000000000000000000000000f4d,reliable,539,22,22,0,1.0,564375.13,299530.51,6519582.02,2750451.402,2,1.679,0
0x0000000000000000000000000000000000000f4e,reliable,277,24,23,1,0.9583,579296.17,164633.48,6252428.86,1319400.1544,5,2.346,0
0x0000000000000000000000000000000000000f4f,reliable,1057,17,13,2,0.7647,446118.5,370198.03,5275022.13,4684672.3752,8,1.422,0
0x0000000000000000000000000000000000000f50,reliable,975,9,8,1,0.8889,184270.34,140578.48,2075894.51,400169.0993,2,1.773,0
0x0000000000000000000000000000000000000f51,moderate,889,6,5,1,0.8333,96127.49,84401.72,-387073.95,-22411.8703,1,1.603,1
0x0000000000000000000000000000000000000f52,reliable,446,22,22,0,1.0,278477.57,61672.11,2819672.58,740274.7956,8,1.484,0
0x0000000000000000000000000000000000000f53,reliable,970,7,7,0,1.0,49854.19,30688.93,484145.28,113295.8291,7,1.779,0
0x0000000000000000000000000000000000000f54,reliable,524,14,13,0,0.9286,95264.63,37048.38,931232.49,139349.7418,5,2.316,0
0x0000000000000000000000000000000000000f55,reliable,349,3,3,0,1.0,25538.07,17089.03,238811.98,25457.9726,5,1.893,0
0x0000000000000000000000000000000000000f56,risky,548,8,7,1,0.875,301049.79,70246.12,3025197.94,759456.0767,1,0.947,0
0x0000000000000000000000000000000000000f57,moderate,566,11,9,2,0.8182,180341.45,108906.36,1687856.02,314953.1077,1,1.428,0
0x0000000000000000000000000000000000000f58,reliable,795,15,14,0,0.9333,372956.65,235817.54,4215002.83,2796608.2591,1,2.26,0
0x0000000000000000000000000000000000000f59,risky,527,7,7,0,1.0,250355.3,108476.4,2733533.61,1019668.4959,3,1.075,0
0x0000000000000000000000000000000000000f5a,reliable,95,24,24,0,1.0,244248.13,85888.36,2533432.87,594093.6013,3,2.113,0
0x0000000000000000000000000000000000000f5b,reliable,1002,17,16,0,0.9412,168636.06,68798.87,1708973.78,662678.491,5,2.003,0
0x0000000000000000000000000000000000000f5c,risky,675,5,4,1,0.8,121557.92,46208.24,528550.23,83303.8333,3,1.286,1
0x0000000000000000000000000000000000000f5d,reliable,231,10,10,0,1.0,105459.94,31465.15,1030065.5,503310.1493,7,2.386,0
0x0000000000000000000000000000000000000f5e,reliable,194,10,9,0,0.9,147585.17,79411.86,1544473.16,644734.5524,3,1.77,0
0x0000000000000000000000000000000000000f5f,risky,340,1,1,0,1.0,918471.66,918471.66,12611045.2,2652941.2327,2,0.958,0
0x0000000000000000000000000000000000000f60,reliable,1103,8,8,0,1.0,30129.04,11681.17,261030.56,79192.7409,5,1.789,0
0x0000000000000000000000000000000000000f61,risky,51,8,5,2,0.625,393438.23,233122.67,-271695.54,209890.7442,2,0.923,1
0x0000000000000000000000000000000000000f62,reliable,41,7,7,0,1.0,64286.99,29406.34,613162.18,237797.061,5,2.205,0
0x0000000000000000000000000000000000000f63,reliable,698,22,21,1,0.9545,1069985.8,1020215.58,14506551.31,1192785.5995,7,2.171,0
0x0000000000000000000000000000000000000f64,moderate,652,9,8,1,0.8889,76603.75,32127.23,548771.32,285425.7206,2,1.62,0
0x0000000000000000000000000000000000000f65,reliable,1007,9,8,0,0.8889,67879.82,24361.04,618102.46,105013.8034,8,2.46,0
0x0000000000000000000000000000000000000f66,risky,382,7,7,0,1.0,74770.26,33670.93,737746.16,89809.611,1,1.075,0
0x0000000000000000000000000000000000000f67,moderate,976,8,7,0,0.875,72884.63,31402.68,683741.79,128063.873,1,1.1,0
0x0000000000000000000000000000000000000f68,moderate,923,7,6,1,0.8571,53366.16,16446.26,345352.16,87161.4928,2,1.36,0
0x0000000000000000000000000000000000000f69,moderate,794,5,5,0,1.0,114738.24,96059.7,1270133.8,175722.9563,3,1.621,0
0x0000000000000000000000000000000000000f6a,moderate,1158,3,3,0,1.0,8602.02,8052.01,75531.38,16801.3469,3,1.494,0
0x0000000000000000000000000000000000000f6b,moderate,1186,6,5,1,0.8333,39442.31,15119.98,146942.81,37470.084,1,1.477,1
0x0000000000000000000000000000000000000f6c,moderate,885,8,7,1,0.875,40062.27,21271.41,270578.6,120079.1179,1,1.145,0
0x0000000000000000000000000000000000000f6d,reliable,1120,4,4,0,1.0,54715.72,30487.54,533320.44,87376.6079,1,1.909,0
0x0000000000000000000000000000000000000f6e,moderate,876,7,7,0,1.0,64992.49,17516.7,608136.6,391206.9638,2,1.521,0
0x0000000000000000000000000000000000000f6f,reliable,625,18,17,1,0.9444,90641.89,19435.48,803023.21,391194.1498,2,1.734,0
0x0000000000000000000000000000000000000f70,reliable,422,16,14,1,0.875,116747.03,30422.21,1034335.27,122222.0891,3,2.28,0
0x0000000000000000000000000000000000000f71,risky,321,3,3,0,1.0,472214.65,444402.57,6050008.83,848273.9685,1,0.983,0
0x0000000000000000000000000000000000000f72,reliable,848,17,17,0,1.0,252907.15,104768.51,2697198.37,743805.0969,7,2.438,0
0x0000000000000000000000000000000000000f73,reliable,828,17,15,0,0.8824,43832.65,7963.84,357349.63,129096.7246,8,2.308,0
0x0000000000000000000000000000000000000f74,moderate,800,3,3,0,1.0,33617.7,26825.48,329236.91,35766.2486,3,1.683,0
0x0000000000000000000000000000000000000f75,reliable,886,5,5,0,1.0,77602.06,33252.21,782656.22,136117.5268,6,2.369,0
0x0000000000000000000000000000000000000f76,moderate,588,14,11,2,0.7857,83020.66,14187.17,510855.22,82176.9489,2,1.266,0
0x0000000000000000000000000000000000000f77,reliable,544,14,14,0,1.0,97642.87,28357.97,925671.45,279597.2662,8,1.749,0
0x0000000000000000000000000000000000000f78,reliable,31,11,11,0,1.0,278426.75,201794.15,3181868.37,423481.3188,4,1.515,0
0x0000000000000000000000000000000000000f79,reliable,965,7,6,0,0.8571,32145.48,8456.0,262362.07,90330.6822,7,1.413,0
0x0000000000000000000000000000000000000f7a,moderate,958,11,9,2,0.8182,174496.39,80126.3,1603388.95,375060.5571,1,1.535,0
0x0000000000000000000000000000000000000f7b,moderate,1130,4,3,1,0.75,35459.73,20542.85,278840.12,120279.6291,2,1.589,0
0x0000000000000000000000000000000000000f7c,risky,1114,3,2,1,0.6667,301356.72,255595.72,3624951.17,962407.5169,2,1.172,0
0x0000000000000000000000000000000000000f7d,reliable,551,3,3,0,1.0,88661.23,86944.31,1000660.33,226977.9779,8,1.555,0
0x0000000000000000000000000000000000000f7e,risky,176,5,4,1,0.8,256574.23,199195.5,2883022.82,349218.5962,3,1.235,0
0x0000000000000000000000000000000000000f7f,reliable,1037,23,19,1,0.8261,151381.57,30084.61,1285488.52,208510.5429,8,1.67,0
0x0000000000000000000000000000000000000f80,reliable,444,10,9,0,0.9,211470.03,110215.17,2151420.83,160977.7241,2,1.666,0
0x0000000000000000000000000000000000000f81,reliable,172,8,8,0,1.0,50284.05,19638.79,465876.47,159085.0772,1,2.248,0
0x0000000000000000000000000000000000000f82,reliable,506,11,11,0,1.0,239870.62,109563.77,2577665.78,1022191.0776,2,1.543,0
0x0000000000000000000000000000000000000f83,reliable,517,19,19,0,1.0,203728.26,66839.67,2068215.34,507540.4507,2,2.368,0
0x0000000000000000000000000000000000000f84,reliable,829,11,10,0,0.9091,40564.39,11617.37,341593.47,63842.0327,7,2.114,0
0x0000000000000000000000000000000000000f85,reliable,952,3,2,1,0.6667,17476.17,13475.98,133462.16,6969.7789,1,2.417,0
0x0000000000000000000000000000000000000f86,reliable,233,20,19,0,0.95,282643.58,75251.46,1687365.37,721797.8708,2,2.5,1
0x0000000000000000000000000000000000000f87,reliable,1116,19,19,0,1.0,2048824.55,1476971.79,27763537.93,4006664.9463,2,1.943,0
0x0000000000000000000000000000000000000f88,moderate,869,11,10,0,0.9091,287425.99,103908.54,3100512.61,729254.9826,1,1.138,0
0x0000000000000000000000000000000000000f89,reliable,751,17,16,0,0.9412,219546.59,77422.35,1825965.19,545955.8923,8,1.908,0
0x0000000000000000000000000000000000000f8a,reliable,800,16,16,0,1.0,168831.56,52065.89,1690766.48,903033.2082,3,1.894,0
0x0000000000000000000000000000000000000f8b,reliable,731,23,23,0,1.0,627325.95,190851.59,7004456.92,1622520.4116,1,1.762,0
0x0000000000000000000000000000000000000f8c,risky,62,2,1,1,0.5,22045.71,21610.23,214367.44,17859.332,3,1.228,0
0x0000000000000000000000000000000000000f8d,moderate,510,11,10,1,0.9091,113046.28,40328.03,1103760.77,233329.0227,2,1.297,0
0x0000000000000000000000000000000000000f8e,risky,949,6,3,3,0.5,45473.36,15069.38,-102757.66,5758.05,1,1.067,1
0x0000000000000000000000000000000000000f8f,reliable,163,7,7,0,1.0,159236.3,151475.71,1866179.98,364618.6611,2,1.47,0
0x0000000000000000000000000000000000000f90,moderate,710,13,11,2,0.8462,508614.51,274939.62,5995390.58,1098074.3839,2,1.325,0
0x0000000000000000000000000000000000000f91,risky,341,2,1,1,0.5,11339.23,7198.52,46691.89,14913.7116,1,1.241,0
0x0000000000000000000000000000000000000f92,moderate,300,4,4,0,1.0,11999.08,4452.24,98808.41,16234.7777,3,1.308,0
0x0000000000000000000000000000000000000f93,reliable,634,9,9,0,1.0,20120.04,9079.57,165799.96,53754.7215,4,2.073,0
0x0000000000000000000000000000000000000f94,reliable,505,5,3,2,0.6,37117.07,33253.42,339739.58,95880.4084,6,2.179,0
0x0000000000000000000000000000000000000f95,moderate,865,5,5,0,1.0,255341.76,145719.8,2961601.04,183190.591,1,1.387,0
0x0000000000000000000000000000000000000f96,reliable,876,15,14,0,0.9333,150569.01,38710.13,949432.18,319262.355,5,2.224,0
0x0000000000000000000000000000000000000f97,reliable,606,24,22,2,0.9167,259066.95,61803.68,1982055.55,796247.9173,8,1.911,0
0x0000000000000000000000000000000000000f98,reliable,869,16,16,0,1.0,259148.07,79093.34,2733009.66,1167086.7248,3,2.376,0
0x0000000000000000000000000000000000000f99,risky,290,6,5,1,0.8333,226737.75,167906.59,2365835.89,298789.4851,2,1.057,0
0x0000000000000000000000000000000000000f9a,reliable,326,14,13,1,0.9286,190502.63,56101.41,1943058.33,321922.8538,3,2.284,0
0x0000000000000000000000000000000000000f9b,reliable,106,10,10,0,1.0,229275.52,102525.05,2490960.53,539758.1621,7,1.432,0
0x0000000000000000000000000000000000000f9c,moderate,208,2,2,0,1.0,12162.74,11478.34,111772.15,59509.331,3,1.175,0
0x0000000000000000000000000000000000000f9d,moderate,837,5,5,0,1.0,277560.24,166175.7,3276390.93,1650487.626,2,1.4,0
0x0000000000000000000000000000000000000f9e,reliable,568,10,10,0,1.0,346433.81,146491.59,3918389.33,1794507.6941,1,2.261,0
0x0000000000000000000000000000000000000f9f,reliable,334,8,8,0,1.0,108616.13,88750.37,1180236.43,421355.0901,6,1.532,0
0x0000000000000000000000000000000000000fa0,reliable,324,4,4,0,1.0,43231.28,39779.52,445996.04,32409.2103,7,2.445,0
0x0000000000000000000000000000000000000fa1,reliable,160,18,17,1,0.9444,225226.21,69309.18,2391645.12,1004411.5624,2,1.847,0
0x0000000000000000000000000000000000000fa2,moderate,1197,14,12,2,0.8571,76475.07,17145.79,436774.22,81728.9167,1,1.365,0
0x0000000000000000000000000000000000000fa3,risky,662,9,8,1,0.8889,332347.01,205700.46,3776590.66,1503467.3899,2,1.236,0
0x0000000000000000000000000000000000000fa4,reliable,915,4,4,0,1.0,36737.83,33519.69,372509.66,317209.9902,3,1.944,0
0x0000000000000000000000000000000000000fa5,moderate,760,14,13,1,0.9286,451897.72,202822.16,4839171.58,2110322.723,3,1.435,0
0x0000000000000000000000000000000000000fa6,moderate,864,8,7,0,0.875,533402.72,402742.69,6602145.31,4932071.8757,2,1.349,0
0x0000000000000000000000000000000000000fa7,reliable,453,5,5,0,1.0,41534.33,22533.49,390411.28,120155.4502,8,1.603,0
0x0000000000000000000000000000000000000fa8,moderate,1148,1,1,0,1.0,10640.2,10640.2,98661.13,10549.4596,2,1.457,0
0x0000000000000000000000000000000000000fa9,moderate,1132,5,4,1,0.8,200730.17,110127.16,1911772.36,148347.8978,3,1.192,0
0x0000000000000000000000000000000000000faa,moderate,1177,1,1,0,1.0,1970.03,1970.03,14945.26,1201.8311,1,1.206,0
0x0000000000000000000000000000000000000fab,reliable,369,24,23,0,0.9583,468321.23,191458.75,5123221.41,994670.3923,2,2.233,0
0x0000000000000000000000000000000000000fac,moderate,865,13,11,2,0.8462,224175.96,66376.15,1993450.9,474760.5722,1,1.331,0
0x0000000000000000000000000000000000000fad,risky,1147,7,5,2,0.7143,134418.6,56930.85,307931.53,133078.874,2,0.924,1
0x0000000000000000000000000000000000000fae,reliable,538,9,8,0,0.8889,46949.69,16896.38,427297.83,70915.1157,2,1.61,0
0x0000000000000000000000000000000000000faf,reliable,832,15,15,0,1.0,234760.44,108851.24,2536785.53,292025.2788,1,2.123,0
0x0000000000000000000000000000000000000fb0,moderate,1139,4,4,0,1.0,122120.36,77377.5,1329861.68,156167.4239,1,1.142,0
0x0000000000000000000000000000000000000fb1,reliable,807,20,19,0,0.95,347891.02,131275.18,3738208.61,1028367.7062,3,2.281,0
